"address";"value"
"dZYaZ5i1mVDYXcTHEzRf5WD1wqwtCixsGW";"1014.1328529"
"dQLqUKVc5uHjN5bLoK9RyswvfFMJmtbVJ7";"1013.51718137"
"dDVzoudEDRCCEMNicvHKP72CeTy2dG7uvH";"1004.01253918"
"dZuxQpPSDFFYPjigUfkSKQagErTB8SjQec";"1001.70499627"
"dZow6Jy71krRwQkGik8AQfjnWkLzCYqRv1";"1000.00000001"
"dQsa2Dg8SVbMcDD6jMKBUE2Z3Ejku7uKbc";"999.99800001"
"dYKND5KquxMnLaB5c8kUvaFRCnb32UNZwM";"993.95900001"
"dYe32PVFsbixzkSgR5eut65TUBdefvgLE3";"989.93634569"
"dX9xD16JpEM1SeZ7c2QnPkWAqLxFvMdgt7";"983.59993241"
"dYKZrZ3a5SaTyktHbSzVJG1vyoPBWwEZZz";"977.00000001"
"dDhxy4K5AGvkEYdn82fzo6DearoujC8Afp";"966.98000001"
"dX9NG2urSV1ZhtujpPSVreV9fWt9htVVi6";"962.62419701"
"dLziXqTVycNAVH1LvNTPh9f6bZeoWhHugS";"962.436246"
"dM3cuQP3RbvbRYjhJKueN2jHfHicS5RMEX";"955.55682693"
"dLeSt2kNeyXA8QmhPjnyBVUSg3k1Xizei3";"943.72219425"
"dHSQVyrJLk6pWLHBpx654LkEdbHjpkXsCM";"943.00000001"
"dLPg67T57pfPCKwWFvjC6MXeDMUGtxwYKj";"932.59455499"
"dFyjrqFcf6mDSJ8tL6cTGUSHBpE4fWHDP7";"922.37035029"
"dDz9CV18zcMzBqGE3VuNBdMukdHq1bkRnq";"921.42384055"
"dbxAKj6JGq186gwfTW4UajYCE5syktXgSg";"910.36131453"
"dWuaLmspmFDCsSn3zARUG3wxp8Pz9uqFiN";"900.97491433"
"dZ5uMbautvRo5pNtQy63rbmf4asXqBmMYD";"894.52140001"
"dbp773xpAbRhtvaCGjT13mYamG8aYGi9iw";"885.89322815"
"dEBjiN68CWA8mZyX9PsoDGmLJMs9FvVJGn";"876.31000001"
"dLRHhFX59sgXfx4qEgoyiQ8izZMoVaWCCV";"868.84012067"
"dFgtgqHavDbMUu8BLcRm7TL7LXiL5enKha";"847.96100779"
"dMQgvogevcMggfURqtgCNuwhQ6Shq7ggxw";"841.84499501"
"dZZUHP48LTLdJ3bvAetxuHnZT3xV9JP5ha";"840.90762601"
"dHubHWX5hmgrgdacL46a86WygmZHpHUmYB";"839.85282832"
"dGD6siLZkm2LDPJPvYABSZbPn7oQNKtqxD";"825.6508621"
"dH6bW8smpufd78AkerXN71Jnqoo6hcnvyJ";"811.73000001"
"dQNAEKUjN6fXRG22UfPHUfuyXvzjGQrJzS";"803.20901955"
"dNxJqaMvBmysrphK2ajHGK1mf3N9hSpABt";"768.54189109"
"dNYViGSeJdT5M9cRh5Vbv1PdkDYb9axtea";"766.25661601"
"dNp8DxQ7dBPWMqKSaUeBqNN7PwijPYsAZZ";"754.00936414"
"dGj6efuq7BAqGsuyhtRm9n9YTXKHxpfvuk";"751.35000301"
"dapwK7YvHYwFs7g5b1P6xs8KUUnwZeZmki";"750.64853509"
"dLg3TZtwEDSwTJgDTyGEn6XPkmraATBHqk";"740.15842605"
"dLRh2Bj5jUtDoGMi1PDTypBPn8FSQDqNkT";"733.16547914"
"dNV32xCRvPQPRzqf2fdi57LvvprzBmVVNE";"732.80923731"
"dJQAu1VX6ZEsHmhPmTE5Lniqp99eBDcqDr";"729.73600001"
"dXCq6ncyq19aHePx5XLRe9xFEmeacZgWv9";"728.10996662"
"dUZemAmTQ5CVnKBKULFjndNLNPxuuXCYsX";"723.53974979"
"dJeTmR8ZL32XptN9G96JMKMG9DEAKwwgAh";"721.62979088"
"dXH1zsWeErAkvGZA3tW13bpdqYndemRFXJ";"709.40479236"
"dKPbSzP8VhknG6Dj4s4Rsi9b8wG5nWfpLE";"708.00187252"
"dN4STYz88SG7zUPx86nPpNrFU4S8tKDB5Z";"703.57658601"
"dKWKqnZxM72E9AtmoU2XV3zeLc3RFXsyok";"703.50110696"
"dTzhPzz26cgxCa6FsDEAPW7yAnTnyUwFGr";"692.78000001"
"dV4wVpMjmEo25UUJ3yJQa6rZny4QRQKiZk";"692.21091234"
"dadgzPXJXqErF8xzToo1wc6QHVjXyP5UD3";"685.75867131"
"dLbX6vnjxTv57Hmqts2xtkZccAryKcGkRV";"680.5248896"
"dEsXybXiPebxSkN4mhq1sTwsYm5E3HutjV";"678.39240101"
"dLfKojMtAmDrYMHVaU9WuEUmP4ZChX5yH4";"673.43238701"
"dRkgggY9CMocrsidkm7odWuBRNEUCJdRqe";"672.62840895"
"dWgLxjG41t3yBskwQsJZUL9aMNSmpz8cTa";"660.44927268"
"dTFwPtAiWRWHeKLinigdjo8fRCddHh4hi8";"648.64794301"
"dPChwZpznGaspDaMksfZTmJRKr2y9QhS1x";"639.04690933"
"dPGrjQJDC1k9SRZkELEz1FZtpd8TF8SehJ";"638.10501327"
"dXFmuvy3aL3b6oizTCzh5MW3EVB3gDRxsP";"629.10781916"
"dL9J3N7eT5Byn4mAdjnKSa2PxzNwmUWQSo";"628.77740931"
"dELuKmZn4RbTpQcLq9jM1UGMWmaB54JRSV";"627.4589309"
"dEMAWR7C1UASRn3YNew3NxEaHfnbsDQouQ";"611.1525317"
"dFoxJP8JKNaM76VD7zoFFsuUT1futhXy7v";"601.64497471"
"dTXfMjaVqzmWVD5jHj2WvEeN9UqTdx4ERh";"600.00000001"
"dRtjeFERNg92sgsndYUQcBTgUYZqkkjcsN";"599.99600001"
"dMjRp3phd1urznCHzZiViyHbRkvNHqFA2F";"597.04400001"
"dNcxFDdiLjjH2rTN6WHStHiKRB6xNixoSt";"588.68483401"
"dFvkbHUmbUru18iRj1YWGbXYXiCD5PWvQb";"584.73019776"
"dGNBoqjQjUyNJTB95MzZApwwHqNiVAetnx";"580.32644749"
"dbLdBXZWXPjQn7HfdGXEo3iVdXEaXTuCzP";"572.49000001"
"dEQT1Qjedccxp675mUDUUdNT6V3PQj4Yp6";"572.46989201"
"dX6sZKabtLUeDAoU8tcuAvymnybSfcmtqP";"569.93442898"
"dHqQLiophSrk4uxLnkEKbz6gWqpsiNYW7o";"569.37620313"
"dM8hfTRGQsAERneAdeUAxV29ibSXt5HTtK";"568.10638091"
"dUFxPDqNLEWDrvTRMpK4xxM1LtEVQzyM8x";"563.95000001"
"dDUXW8tPJFv6q2u8yXMVoA32baFc72NAPM";"560.66184899"
"dSE4dHZErAb8BdS5M1usXNHRvzijjii2HM";"558.27914298"
"dSPzKwEc3bSJAafYAC3gapKKCtfr1Di7oC";"556.5662488"
"dEhZU6jU3bTR2vMGKnDBZr3rRHViAd4vj3";"555.84000001"
"dSXqPv8jLcBnggUj7CAVg8wyWCUeonp7Rr";"555.2349792"
"dbrur7pkNbUM5Uv55pgJtUEVyxYD1jFTeq";"547.03481695"
"dEw38Z8Z6fPRjcNXuKSS1YHKFc9ynUd348";"545.02384002"
"dQJ5Ti5ZA4rfH2nKW3khsHf6oyY53bJ46M";"543.77000001"
"dMAzCEShjRnnexF6cnzxRWpz9cP4NVPJEX";"540.51786895"
"db9dGM5CnJ3Gk8oe9ss8TnmKBhRAkr5ESZ";"539.48419801"
"dPU3s9t78KAWUfKo2bLCkiKFXHips3pugJ";"536.64202693"
"dY1bCefsDdsyX9t9thAiW3MJ1WPxhvTvvc";"535.64888601"
"dUKyrqAXDRZDc5yvGspPZU7GFwJEKBHrdU";"534.00811398"
"dEwXERyCWKiRQaGxhYxBHAqEpcPxdcu48A";"520.58204994"
"dKjNYmr45FYs5TD8mzqhuiLmT1GCriJv6z";"515.8137713"
"dHmUDoRs42mwmcZpY3kwi7YsmE9LFXdvEg";"515.74951052"
"dM9KvNb9C9sxXPnwcu9STap3Ei5WMPRumj";"510.13231301"
"dE4NKDtWQn7ViZA8x5xyuBrbZ2rHCyqwLm";"502.23796965"
"dPMMDAukq46SKU8Gc2pUb4DLqGgyod4jHU";"500.00100001"
"dUbLr4kXptJV4SLZfeZKsADu8RD32U5yhk";"500.00000001"
"dSyyVfyHnH74AyzqDTfXhKbuNFhbx4u9B5";"500.00000001"
"dUn8mTdyiXugYqm4GDKXojJuTQHwsLKKut";"495.00000001"
"dDo8jwYdkVXkkLXXTVHDWo39nszg9LfhFT";"494.99636013"
"dGY1LiKNjw5utLjrcUYPm9xAGqvARbsHYh";"492.68082212"
"dQu747MPYjhbj5AuoL4nLLmYA5wudjxoZg";"491.91094501"
"dKu43KNFyiy7FXonJreVhhQBUhSCT54jD7";"491.91029"
"dVdkaQWoEwfgwSQpoLEfyTdjd1aB2atZJY";"485.16707401"
"dWzUgyqWNqXqRgCY9xmpp4GtWvuernzM5A";"485.10000001"
"daaiVYrw5m4W7USDxZob8HcGyEdM3ATv3r";"484.76196701"
"dPMEbYG6xyvwbznQvGeJq7mVpKoPqM7Sci";"483.01138701"
"dECdBDPCAFgTDf98vrpk3EvKXaUebfE92a";"478.62224147"
"dbbhpN2wcJgFaBkXwV6jBCuSutQEsRkJ1H";"477.65162201"
"dM6eDwXdjsF3g55ob4JjjA11vQWHNMvewK";"477.50278047"
"dVyyLjmWV6sxRCxhQNXeRim2wC6UCYmbiE";"472.87172051"
"dNWnCZt72phtD2kzpxqvkjQUy4MFezCvWT";"472.05930113"
"daHRr1Ahsk6kLnd1awqDyUopgfb7QYWuqB";"469.75159544"
"dbgUQoBEmLWFHTZZ8rfedxNQ1bDvYdw38T";"467.90505237"
"dbsjdzJ2MGnTMP57MJ33k638BpuHov6Xen";"464.99800001"
"dVfWPnNJWLXp1rWjJckQ9TA4Yo2SGEhA62";"458.81116201"
"dHbjCckhRk9k22BJucBLSLMkPFrbe69ygU";"456.27053651"
"dYx86oZY2ZD1WvEmzLur3t1tDxmf6qwStR";"455.51055322"
"dGAZPcKpqKAb5QPypnurrKem18dyfro6uU";"455.40200001"
"dHmHE8Kxota5Chrvemr1vkzdZiUdaSQaSc";"447.23385032"
"dWJVGpi8NXAL198cgiZvkxv4QpmWWxtVy3";"445.56570976"
"dJrUbEMcoRNd1nwKiKckYyzfcvqFeu17cu";"439.52696174"
"dT47uynXfaoWibUpUMaqGhRwS2jXsu5sFF";"428.78011097"
"dUcy4QWMV4W3tfYwX8uSRUU6Tn34v4KWgq";"424.86900001"
"dFGUqxLVuuSNKnH3icBjtzbta1Po4qL1xj";"419.93918001"
"dTbfd8mokhH6FaczdiJWRjf89awLQ5JzHB";"417.82661096"
"dMfmjXZ9rZ75B4eF6aNfEVB3EznKFKEzoX";"416.74746401"
"dWFYRhsufechZLmLAnAxRFTVzmmNTXVBkc";"410.59981258"
"dJjEcxaPS5GQLxKkR4orYsSYpG77eVGALe";"410.55756337"
"dNTyVkEbs7Nc7ipywPRakRq2YwVCFLx7FG";"409.88258778"
"dK1HaLN8u88Z5ozGKZLf9nDhXvYYpqkcVq";"408.47662406"
"dEDG5RayHxN3qUmMppqX7oSLBgazfAYCFV";"406.96981401"
"dQxGKbvoKCgMBYy1KkZ5QHiyJLbt4WDpis";"405.25682745"
"dPukCySwNbcP4nWj2iHjJWMrNDGRLgSKtM";"404.26329359"
"dTh6kGBXEFahqCBRrE5evJsmQmhDH7az8n";"404.09298086"
"dWvHEt4QjAE8GtBNH7LHRH5g9RTdn878M8";"400.00000001"
"dRTkFmbCYDiygEiAc1JeEYT5aj8sNccRmc";"395.76258401"
"daLM3FbLHT78ht9sDbTV1x79MX85ABQFY2";"391.45767447"
"dZeTfGx1MahAC4doiV2R8V7mP6AuGbwUWP";"390.47538701"
"dTDnp3rhAYF43r5KkimWRqsDS7L4EGGPSe";"389.71089138"
"dLmSEasYcKpHnnaADVtLV9CHzbd9YJ6eQe";"387.00787504"
"dYRw7mWFnbRM1Zy4AYKD9afh1bGi3fZRmh";"385.99000001"
"dQGMznquFjNjQKuVa245fpCRV62eGKhqEw";"385.79113201"
"dJpJUZsEtSQf9GP7Mp5StDGtUYNLFhDRpw";"385.50931344"
"dWPcVqkhwwwmWmyjhJMoKdPz1ytYuyfPsx";"384.00000001"
"dDjk6aNV72n3ni8kN2tdfy94PWYfPVWPr5";"382.60291834"
"dFSCuX49euAKfkuRUbMMHkpaoAKUkHXbA9";"382.27636501"
"dGxjQUKszZGg88Noi3AXdfxVcTGJsYUdpq";"382.10000001"
"dVvcP6v7SueUb8cA9Lk3QrhojDaWR9q8Te";"379.29384019"
"dbfYRu8tyAt42rbw9qxCfHKRgnNxhHddaj";"378.93100001"
"dGvM4MGiufxyhSMLbXLuAvNRwhnJ2rMGPi";"375.86559573"
"dcc1no77Q5ZCzGNwHmGp175mReDBxjbdob";"375.06202866"
"davhWeWYNiWfDEMTq9YPEH52mCse3b85Pv";"372.00000001"
"dPGT8t7r1dP5WqHgPimoARyifLNFZp7Z6u";"370.63242965"
"dTRbv5FqDantom9DBLZYBKudHMpKJagnHE";"370.13907273"
"dXkM7ePFtW41KAYVwuhBPMFWmSm1AFFW8b";"369.57721021"
"dSPvcPhRmJJ18DcqnGts3PoayFwaKGDxHd";"365.59073233"
"dHz3XvsUm16ryTomP3H3CsVrs911QqGX6h";"362.42761711"
"dGSEqZREqodjC47bWgWgGVVD4DRYgF26CK";"361.31938145"
"dEa7u1Jx2JCGAnBUiuYPZGVnqcE2HGQMSc";"359.45410402"
"dHVRRuzUApP2TPuNzbv7BhFz2YSuNeSv5k";"359.03485798"
"dLVFeRikoFAWGpjZhseVue5XrF7UEEPQuG";"356.82105375"
"dDpaeQFX8Jjn5fXupMab14eMn8JJpU72me";"354.21700612"
"dQ9932Epd3pAHchq2dqWzGNbN6aMs75Pvw";"352.10250442"
"db15828Tn8aKUz8RbLsLX5YPTMCCp2kcrD";"350.3037369"
"dK8EKj8GYh5VwfvVBbvWAJGw5p6N52ACS9";"350.00000001"
"dHxWSnbf4GWaBRuzHZRsjuqUeU9L4rvBRf";"348.87490803"
"dcJtyVoEx1zd2pbJg2u3hBVRSZAHhDUV7W";"348.61124701"
"dN1fxstj1DkFinrgrTBUThfR1uAw1Kkru7";"348.52693073"
"dX6egKpZWuDBVPd6zUX91fy5MvyuRAPXxS";"347.32320001"
"dcRPcULDRyG3KzRdLQnKvqe4rHEgKEvPkh";"345.76178771"
"dcZwNcmWZMaBysefaMGuiksQifi7ehN9bH";"344.47514415"
"dTyZDRJDFut7V6k9KvUWZyjiLQE6njGn9F";"343.04591256"
"dMHECn1J1R3S1fJKBknTRR9q8xFaRZACxK";"341.62115701"
"dPEj4rBmrDQWzGGozg3b4z9v65StCqL64Z";"341.60984438"
"dZg44oXLxTi1oorQ82ekou7ahNY8WwNvBN";"341.30000001"
"dTaw1ZakLmnRnfNpkM5rqHCyQiLL6YAbF2";"339.1421705"
"dNyfDdURSZK1ABG214AqHjW2vwYqokLUyK";"336.77811601"
"dUFEjt7tgT7dCWiqHP5nu7DgzvGSTFobfc";"335.72704018"
"dWeMxKhyzZsvLRL6Ht1pn4BYqzZRU3FnD2";"335.48539928"
"dHtTTQVJgKtwoV5orzptqtR2wzNY5s8syK";"335.13342046"
"dWzCnkN4WUtgto4AvhyfXrnPyuhesoYvFj";"331.55000001"
"dRDGgSKDXVm3gwaFBohkio1aMHauMfJHDo";"327.99730349"
"dHTvzEF6Liju4MopwXSsWFuFeoX3qaCRwr";"326.00424601"
"dPPABLCWH6n9V81RvMshas3QzhYp84pPv1";"323.91992595"
"dY4BfJke3rtbLwEC6LtpkV2Gt8o6yiFvna";"322.51268892"
"dM58xnDbNy3qwP3A6bDcewDHKd5w43QM8P";"321.74003697"
"dMUTNXWMdMUAe8KZjnQnHqdVLUPna2hnS3";"321.62530001"
"dMP9yF83v1e615k2zJcQv8La5QRvfzG1RF";"319.98000001"
"dVahcsBnFML9a7Z9QQhBkdyyn2aEy5aLZ5";"319.51229116"
"dHJVrd5hbint7UD2h4PE1cT5ReinmSDXA5";"318.47984539"
"dVwwfTqLfwoQQ6ZgPdkXryofwhVZymHWqL";"317.98256185"
"dNTE9acCdnWWzFUSzyMPPwQ4GyktKwM1Tf";"317.70614224"
"dTesknhzmd7LpCznmnhT5AUxNibSHjgtNU";"315.63461597"
"dL7bHThakPq3GNtsEyjW2NHNBATRAaC52J";"315.22104713"
"dTMtUfEKimYgioRFDS7LRp9ZJZTKFpaTtR";"314.97907645"
"dPp8yR563AKsaSqXWSEKttFak9T9dLzkov";"307.35921201"
"dHB28x417RUDQbJd1bH8SzPikSVwDjsWyv";"307.28117683"
"dLS3RJxVqYYLc3G9mRkgQ4Moj69ZVyuiZK";"305.03333256"
"dRMdUBh4jSeKPU4DUCo5vJyxAUHrDCKrNh";"304.75065951"
"dEDmXeG3PjL58XyETN4ra3tSxWvuzy7oqp";"303.22897001"
"dK2JFvx8vtRbBGQWK1PgWo2VjrLvzPShkK";"302.37471732"
"dTAVFDb11DoZ2xMrqT34VhXuFMko3Y6D6F";"301.24952639"
"dDUmXwNpK2BTTg9XZSJJ2C3jPPKqGdqN14";"300.03396547"
"dHx2BeFmYjVTwMFEPLjpEruJH2f6LqkigY";"300.00000001"
"dR46Pwebk3DjunEQMisgaJANtZPUjYcKwh";"300.00000001"
"dW9pSGPZAq6zsNnMVoUy2ERicGoiCddG5C";"299.79400364"
"dTeY11SBCnZD9z7py1XcE9SBuRJSLLrbcg";"299.6724826"
"dKcmgJPjjr7hVmJKawjwpHbU6kDHdZdmUA";"299.59669812"
"dDduubHerPHd7QBjWgdj1ANkDZa8UZKokM";"298.18440519"
"dRdzA7Kruo6ZM5ofNBD3nVrkREsxcDD911";"297.87341239"
"dVtaz3mC7WwKfE3AwSUEJaX8X428e6us9H";"297.76889601"
"dHqC3WpUVcFJ2m7mdTcXbs5ddCGt6tqVUM";"297.59012801"
"dLZ8oR9QrGpGz7A9FBjrEmK5RBRQomhiSa";"297.51890701"
"dSpJBx4m1ujkv1xvPmqg6MSTYrjWxSvN3u";"297.20499358"
"dYb2Ydp8JTiM68dauPPWkMuQCNQq3FaE59";"297.00235606"
"dYre5Y6GcQPFiE2ugKGavTz7FpNjJpSBuX";"296.99800001"
"dYdtB55NqxWS68ozwLZruxXvFNFWvsFw7A";"296.88464777"
"dRoWizHnfRuDdsFngqvKEXcyW5MK99y5oy";"296.65425901"
"dToBpJ7y3UZ4nwwuis2k9HNjRHi18CYthW";"295.87840401"
"dUBQMrvG2wLM6uu4dXvFCMWm7KKMicfGtL";"295.39969958"
"dM2X4UWPP7nAAoHA8Z1pm9rgiAutFdDri8";"294.35014302"
"dZNQyZ81bnd2D1GpLoWm8tr9DcurhbYJV9";"293.89247419"
"dSNQ298PeGmttkbNk69LQnbjHCdJwD8FCd";"292.04408442"
"dE9pt7tDfWfyAMgaGpstWyifeD1UkMWZNM";"290.93400001"
"dMYJaDC4N7bXM5SsZaQbH2FeTwbhi9cHKZ";"290.89538742"
"dMuZpcLCQjB5vH2azXFe3KqoY7CDpZXAwg";"290.56853165"
"dSnhkHuyDwRGLMzUHdiBSZUbtuDJBk6m1B";"289.57294801"
"dXCcNcUBY1SZvqba3W5NQdvtyAW4fy9jAC";"289.39401104"
"dUYLp2t9eL4SLafQZ6cALpbj2nfVAB2A4B";"288.12178435"
"dbVtEGLTRYhStuL2rapCJS6yPusaWyuG5N";"285.78337366"
"dK682SKmcmLFNDgi2zu9BekGnyw5UaKHRr";"284.08242826"
"dKjnmxQGSW1i4Vr92AixRR9ip5AcGWCYb6";"283.25747201"
"dUmvc5VGfxioLWCU55RAHG47pT1udqRTY6";"283.04773149"
"dMQ67skcY2dUgkQwvYQBxd5LYN2ToaBUpU";"283.01000001"
"dTt7zqGYZwAEFfzpdCmTAXLGXH1D1yLJnf";"282.81071796"
"dENLkn8KcujgYeef2rhmkobzsPciZYCUUx";"279.27151279"
"dNDXrgGyyWTB3N18smaCVfChvJzF5ySBGF";"277.66990371"
"dJg3y9bcumXcXxmPZXUMbLBJaLyg4orjKE";"277.39857001"
"dEQ3PMcWKoxr2gALp4gJEcWAyNhT2ponLC";"277.31464795"
"dFv5osFB6bteGE33FjXtrtjSPrzbpghz2Z";"274.89224847"
"dZvYeLAGPpa4p71AgYeMLXRynEfWzcv7N8";"274.68961957"
"dWfYf9pFnDiCxe7MrYZ7ketyCDC1BPqGoT";"274.48104934"
"dXHqkm1Re9gGTm8FeGqK18AikKhE5xw1o8";"274.00000001"
"dWAQDsogYk1hvomQioEmhHnfu74MWpVTBW";"273.74691148"
"dFPrruvVmVjk7caYd5udYL2MNthwnmeuGC";"273.67294244"
"dRyYRqyLGcsAYTTuyGPfCEAfXtUmRWU8fQ";"273.6458999"
"dQ9fA5Pz3k6LKaAy9TXcZ9e8johBeiNwa3";"272.01865068"
"dK59yuzHLCb6mQHk7CfeAaARfcm9FXXLzk";"271.93344269"
"dQAVyFDe6ynUG6TqnsAvqpuq5fUc9c7TAP";"271.21741301"
"dPzH5nPEMm95883aeXPiK36Tvhgf94vKtt";"270.49025273"
"dadFCP2sXLiaDZdT1j1mxWiy45kAm3TAnC";"268.60751635"
"dMf66FzVsQy6uY9NJFXkmncQABdVhqPifr";"267.56993994"
"dJLdHniPoFB1Pr4SEFFH1LrT878Akf8rma";"267.55319"
"dTRibuprZsCdcECzSKpXLAaoWZr4M3hsD2";"267.54250472"
"dM2cJBYx3wGem4nFG8TfFk8AiXUtuSZKnV";"266.66376592"
"dWbL1BA8tJLNxNc4fnwfpVkH7J4kpMQVcJ";"266.35057385"
"dUoRpdGiBT7toaYniLD2dwvxLGKs8d6ACU";"265.00000001"
"dKzMK8uGrS8iWyxKwnQT7pdLYrnqHwuRLX";"264.84773586"
"dXVy24FC1bcCyPj51DVRh931GggVnEUJU6";"264.69469859"
"dKS6nhjP47tHkFGXsjXoipygf4nxe5RetB";"264.66708606"
"dbhDaLvfEMpv2HUACG7qrbDicUjRjpExeF";"260.61614917"
"dV5N7hthYdbRtbxHbbGnBg6AvwoBabc5sj";"259.44209281"
"dSjb7matfrWfwBrgFwtW8uNsF6sazZUryP";"258.19226024"
"dRGJhtWUuoLVkNf4pXccgUJnJ84uyVZBtS";"256.16088867"
"dQC9FPzhpAKewpb8grULfCAnXGbYNaWXNu";"255.28897329"
"dVPc7RHiMZySr6gyocBPx2tBs4TJcTk8oA";"255.28454084"
"dUuFmzSwoXS9Qiqr2mgA6XQJ9bHALdu72b";"255.09993001"
"dQawxo6SDxHRdeRF9spEfedK3ZGByRM976";"254.1798183"
"dDjvWm4XnJfzzGVBrT3r9zmChsQqaYNTQE";"253.27392401"
"dEvDRWNYjy8yLGHrT7oYqRLDr7M3Q7JDFA";"252.95122053"
"dPrtYeakrynsXChmptccD2Q8pjnTD3XrWR";"251.74824155"
"dRECJrNGGWJHZLLn9yr8f8Ny8sQnqvGJeM";"251.18825373"
"daVD9ZKNvGvUoc6G1Bf4MfcxVuDHaiJrnd";"250.84005512"
"dKAxmbbD8xWSx4P9HFCBBEobeevX7hWgpu";"250.31000001"
"dG4vUYFywPAV5gVAZrjQYgcttNddvbbuQ8";"250.00000001"
"dKCFznuSCGsbPc9ixRz1v44zjZ7sntannZ";"249.96418187"
"dQa1y6BMHE6WpjbGKGGjHquVFuUx3Q8sKK";"248.32380401"
"dL73MF5egYqL8w1E1k7XqyuP3AHgWqSfk2";"248.24866542"
"dHG57dZT96VAk3eK3fGDb2gsLJMaxXqodn";"247.78454901"
"dQnihZTcXv3oF5HDoUCuovBjLAspuQZvmb";"246.97217961"
"dQjaECqSXX2jW9jhdLf6y4PiCxL9sCfiAe";"246.45300778"
"dWiZwhVb9XZevLdZnE5jW171Tu1Uw2ZfZg";"242.66663484"
"dEpDgbhWNgHHFxkQzQbFoAC1eFanWtCBRd";"242.37817863"
"dP9NUywzrQchXV4VnKypSJrn3SoYbG9ijT";"241.71882101"
"dHsVLsKX2e1bPDuUcueMMfAw1VqXKUzPAh";"240.00000001"
"dHnQWYM8D84tGAgaYRynqXDCLi9STngeZH";"239.83328811"
"dEKFz3iy1DhWSZrEVNDpgQ2RkiBjVmDiCU";"238.08592983"
"dLDaB3UTJN85QPfRd3sBEPCJbgn84tgonf";"237.92013529"
"dYqj9WM3HEwTBp23vTk6v1c2rCxY3bu3r6";"236.87975432"
"db4Z8AoEw6WAct4S9jC1XvxsKeyoZuZJGU";"233.59879325"
"dWaeikBKVb5WrBkMZYkKTqGUqWjNVLyhyw";"232.93308805"
"dKN23XgacQqqdhboHKodGNM1UrCXmp7XzM";"232.88482576"
"dMfH3apk4kg9JWpMWnwXQpK5Ryge7WmCMp";"229.36458891"
"dPeWSwvX4F7rQAe44HqVA3GgAzX9ff1TQk";"228.9443789"
"dcF4VmzxcCj3yV4r7c7mE19P9wrGRoYv3p";"228.68761729"
"dcWJQ3uPZSzGGsU5ovycnEEYkFoRanzSXg";"228.0213256"
"dRWX527qVNqUqxwSL273iV2urvhVfQfQTQ";"227.40240633"
"dVDC2WZHcMyjj2kXyoxNCDu8gXjGgbQuTd";"226.42437201"
"dLoZyBdTY7My58XbwuVNM23mMvdCLsAYAi";"226.40184467"
"dQJTahThXfHSQHHbCjVUBEMWqsj8fobohx";"225.63584489"
"dS5SWSp2vYFJmCLqJedX69w1jtTVj6mP3V";"225.34675001"
"dDisf1SuT8Snw9Pvz1GbLCSXn3bdWLPn3e";"224.8972395"
"dWSWMyqpTQ7LhYHcnNpfkf9atQS3NMa4gm";"223.72043916"
"dTtXpKfiXwRCBxZfSCi7ZmU9voC8Nz6oRi";"222.96311155"
"dEU9vGButUh3f8bqabEaxwVkMYZoEepmCU";"222.94867201"
"dV3wVrTLxopuoKFKd4T7yohp4RcBi43o7f";"222.91671201"
"dRio24p5TqA13UGzotRZ12kfuXeuuWnsvg";"222.61056001"
"db7Whm9LuCNcyy7Zh6V3d59bieTBiQr3rZ";"219.99692637"
"dVsFXT7oAtvwNaHGUtJTPFdBmBx21z2C47";"219.80409777"
"dRmfB6jmJE5UZsMjNu63HaHH16YqtBEpH1";"218.96283401"
"dcYjXpGoUHweuBUAZheg8FvSE9VdG9CLEe";"217.75752635"
"dU2AyKq6BG5AjtnVH5G23hsLDA3SDvQa8V";"216.55915337"
"dbMPokEyuYnFFuYr7oXLr4QvGSwWL27xsG";"216.50761572"
"dJxa4Knb7ddHRF92oYFmihGaXG3Td9i777";"216.48258807"
"dV8ZeRZUbJxRfqMLjtCM744oGVm1T6xeCZ";"216.43947801"
"dVhP1xAxYitgzqRjnGJZX2TK6FBpgDxbjf";"215.93741301"
"dL6XTCx5QiQGJZ3vqP8Fc94zgWkTf3S3mq";"215.84300001"
"dG4LFKPxu26MvK1yxkW9vyBzowbYuNWWta";"214.96648401"
"dFGppcf12zXxDyocyLpwwMn1bumiwDCcx6";"213.84446967"
"dJRuJjVGkevP7LsY3DdEtWYdzZaFFLLUCT";"213.4529689"
"dRcoxH4PMAor5uFyQDhrM7EDQWFsEXFcNC";"213.12900001"
"dWKYF6TqykPk5f7s5uM9Bb8dJMcqPUQSLG";"212.76734223"
"dY3AYcdS9sJZyYW5UEXJs3QLMn9edzkjMw";"212.66780237"
"dVRGXJqavy3EhjFVVhrJppQCGckWTVte4k";"212.61213933"
"dWYqqJPGzZDUCh6ZS62S88mS3eeusMpzVL";"212.58782116"
"dag6ehXeJVqEYJ3XjZFR1Qicvif4KnsNzL";"212.02420489"
"dN4J5rkTwrBHbeMoVgE7MGrN1fu5mm7xHp";"211.92536287"
"dTnv5jtUEnDpTLQebNfLiBw8qYEDhVBdCz";"211.26727709"
"dP1jQqW58Bmoh1NKZMUboWzujMpgVdhbRr";"211.21237269"
"dTpfHVhGupyhz2jVH5eCKJX2zEy7xjkGWa";"210.71400383"
"dNyQTsrB3AjTWQvXswrtDhoA6RinXkaakk";"210.00000001"
"dSeaM9Xc1Tmhx7vkFSZ82jXC8SzHzSUnzw";"209.88982146"
